cohort,cohort_years,dod_occ_code_level,dod_occ_code,geo_level,geography,y1_emp,y5_emp,y10_emp,y1_p25_earnings,y5_p25_earnings,y10_p25_earnings,y1_p50_earnings,y5_p50_earnings,y10_p50_earnings,y1_p75_earnings,y5_p75_earnings,y10_p75_earnings,status_y1_emp,status_y5_emp,status_y10_emp,status_y1_earn,status_y5_earn,status_y10_earn
0,16,2,13X,S,34,71,59,,24300,37030,,38080,56990,,51770,72430,,1,1,5,1,1,5
0,16,2,13X,S,35,85,53,,21290,32300,,34860,44690,,46270,62580,,1,1,5,1,1,5
0,16,2,13X,S,36,275,230,67,23700,32490,38830,32700,45080,55120,49680,65150,74140,1,1,1,1,1,1
0,16,2,13X,S,37,522,367,85,24490,33340,40420,36910,43960,58680,51320,58170,77460,1,1,1,1,1,1
0,16,2,13X,S,38,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,13X,S,39,235,190,,21470,26330,,29220,40610,,39760,52760,,1,1,5,1,1,5
0,16,2,13X,S,40,188,121,,21660,27040,,30960,38710,,43620,54830,,1,1,5,1,1,5
0,16,2,13X,S,41,110,100,,19490,30900,,32220,40180,,42940,66110,,1,1,5,1,1,5
0,16,2,13X,S,42,171,177,55,23940,31360,37930,32550,45030,55120,47640,60170,78560,1,1,1,1,1,1
0,16,2,13X,S,44,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,13X,S,45,230,160,56,25060,30500,38380,35720,41060,51120,46300,55740,68560,1,1,1,1,1,1
0,16,2,13X,S,46,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,13X,S,47,307,200,53,23300,27960,29280,33630,39670,47600,42960,51910,70720,1,1,1,1,1,1
0,16,2,13X,S,48,2917,1848,345,28050,36610,41380,40230,50530,57730,56170,66760,78530,1,1,1,1,1,1
0,16,2,13X,S,49,88,,,23360,,,31460,,,43530,,,1,5,5,1,5,5
0,16,2,13X,S,50,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,13X,S,51,505,382,115,29120,38050,53090,43650,56250,70200,67780,78240,96450,1,1,1,1,1,1
0,16,2,13X,S,53,592,373,61,26960,36350,34570,39150,49290,58190,53750,67860,78970,1,1,1,1,1,1
0,16,2,13X,S,54,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,13X,S,55,100,78,,22020,29220,,31220,41030,,39780,58190,,1,1,5,1,1,5
0,16,2,13X,S,56,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,N,00,5971,5697,3924,24900,32020,37950,38230,47880,55820,57070,69650,81020,1,1,1,1,1,1
0,16,2,14X,S,01,222,189,145,28880,39280,45800,43050,55870,66910,63700,74020,89460,1,1,1,1,1,1
0,16,2,14X,S,02,64,54,,33140,40820,,48760,50690,,63290,70530,,1,1,5,1,1,5
0,16,2,14X,S,04,100,162,114,30090,30120,41140,40730,46810,56080,55950,64470,77420,1,1,1,1,1,1
0,16,2,14X,S,05,,52,,,37300,,,49240,,,64390,,5,1,5,5,1,5
0,16,2,14X,S,06,349,360,256,24510,29300,40500,38670,48940,61670,55060,70920,86090,1,1,1,1,1,1
0,16,2,14X,S,08,189,136,95,26660,33520,45030,36710,47000,59580,52050,69210,84190,1,1,1,1,1,1
0,16,2,14X,S,09,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,10,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,11,57,106,84,54870,66250,69870,71180,83880,96240,93840,101300,119700,1,1,1,1,1,1
0,16,2,14X,S,12,385,355,243,23930,32240,34950,35840,45820,50840,56990,66300,74950,1,1,1,1,1,1
0,16,2,14X,S,13,298,284,187,23990,33290,37100,36280,45180,52810,47280,60630,67510,1,1,1,1,1,1
0,16,2,14X,S,15,53,,,26720,,,41140,,,75780,,,1,5,5,1,5,5
0,16,2,14X,S,16,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,17,106,99,88,20260,29180,37180,35890,47350,57620,52340,63570,77750,1,1,1,1,1,1
0,16,2,14X,S,18,54,67,51,19570,24200,36370,27660,36290,49990,33570,47680,73410,1,1,1,1,1,1
0,16,2,14X,S,19,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,20,77,64,,23560,28670,,36810,39150,,50740,54620,,1,1,5,1,1,5
0,16,2,14X,S,21,95,104,66,23880,29780,32130,32130,42640,45370,45290,57620,58560,1,1,1,1,1,1
0,16,2,14X,S,22,77,62,,20720,37350,,30980,46750,,40030,63760,,1,1,5,1,1,5
0,16,2,14X,S,23,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,24,249,220,144,33700,42090,51490,51770,66060,71620,81200,90160,94380,1,1,1,1,1,1
0,16,2,14X,S,25,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,26,93,79,67,19080,25590,31740,31460,38380,43730,52240,63700,74790,1,1,1,1,1,1
0,16,2,14X,S,27,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,28,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,29,158,144,93,28320,37610,45850,41770,54120,66580,63780,72680,89080,1,1,1,1,1,1
0,16,2,14X,S,30,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,31,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,32,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,33,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,34,64,73,60,19750,37480,41270,36580,53240,52620,55120,68230,87560,1,1,1,1,1,1
0,16,2,14X,S,35,,62,,,24730,,,44000,,,75380,,5,1,5,5,1,5
0,16,2,14X,S,36,166,203,136,21490,27660,35820,31740,45690,56120,48440,65880,83030,1,1,1,1,1,1
0,16,2,14X,S,37,288,265,188,26200,29860,34860,38080,43670,47390,51000,59140,64750,1,1,1,1,1,1
0,16,2,14X,S,38,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,39,123,113,82,20180,28640,32300,29930,40370,49240,41730,54990,69210,1,1,1,1,1,1
0,16,2,14X,S,40,128,97,70,23420,28220,32300,30980,38620,46350,44000,53030,69050,1,1,1,1,1,1
0,16,2,14X,S,41,59,,,19200,,,34570,,,44350,,,1,5,5,1,5,5
0,16,2,14X,S,42,129,149,108,20760,29070,37660,32860,41900,54620,43740,58090,69320,1,1,1,1,1,1
0,16,2,14X,S,44,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,45,102,114,86,23140,29950,31880,31220,44000,46570,44410,58190,58330,1,1,1,1,1,1
0,16,2,14X,S,46,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,47,138,114,72,23180,25930,33140,34700,39460,48870,52340,56010,67990,1,1,1,1,1,1
0,16,2,14X,S,48,673,647,468,23250,29950,39240,33480,44240,56190,50410,62660,78520,1,1,1,1,1,1
0,16,2,14X,S,49,52,,,27400,,,36580,,,57620,,,1,5,5,1,5,5
0,16,2,14X,S,50,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,51,748,585,325,37280,45880,49590,58040,72180,83270,90810,106600,114100,1,1,1,1,1,1
0,16,2,14X,S,53,180,182,130,24050,32540,37580,37350,48330,57620,52620,62840,83540,1,1,1,1,1,1
0,16,2,14X,S,54,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,14X,S,55,65,62,,23140,25590,,30710,39580,,40030,53030,,1,1,5,1,1,5
0,16,2,14X,S,56,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,15X,N,00,46280,40530,24000,25040,32850,37310,37330,47250,53470,55100,68150,77350,1,1,1,1,1,1
0,16,2,15X,S,01,1245,1198,747,25690,33470,38990,38730,48510,56140,57430,70720,79770,1,1,1,1,1,1
0,16,2,15X,S,02,403,262,130,29050,36390,41000,42460,53240,62160,57890,70330,81600,1,1,1,1,1,1
0,16,2,15X,S,04,840,820,500,25300,33680,37030,36700,47200,52460,51070,66450,79380,1,1,1,1,1,1
0,16,2,15X,S,05,223,253,150,19300,25510,29320,27320,39140,41770,42210,55530,56120,1,1,1,1,1,1
0,16,2,15X,S,06,2149,2145,1294,22810,31500,37480,34120,45620,55490,49580,64900,78650,1,1,1,1,1,1
0,16,2,15X,S,08,1261,937,480,26810,35270,37950,38850,50030,54680,56410,72920,81020,1,1,1,1,1,1
0,16,2,15X,S,09,129,130,93,21470,26580,37140,36370,43460,52370,50230,65120,77460,1,1,1,1,1,1
0,16,2,15X,S,10,76,70,51,23590,28110,33650,31040,41820,45240,49920,55670,59040,1,1,1,1,1,1
0,16,2,15X,S,11,503,656,461,46630,57100,70390,65160,78760,95420,85110,104100,116400,1,1,1,1,1,1
0,16,2,15X,S,12,2989,2824,1786,22430,29180,32540,32200,40530,46610,45170,57290,66920,1,1,1,1,1,1
0,16,2,15X,S,13,3570,3169,1910,24580,32770,35840,35700,45380,49740,50450,61910,67940,1,1,1,1,1,1
0,16,2,15X,S,15,401,275,146,28560,38920,41380,43890,55120,56990,71700,78800,81730,1,1,1,1,1,1
0,16,2,15X,S,16,100,91,52,21180,26320,31460,28300,36940,40820,38120,46320,52620,1,1,1,1,1,1
0,16,2,15X,S,17,818,805,453,23690,31930,40350,36170,47510,57170,54690,69830,80880,1,1,1,1,1,1
0,16,2,15X,S,18,606,555,328,24780,30670,36820,36250,46020,53500,51730,65620,78040,1,1,1,1,1,1
0,16,2,15X,S,19,218,207,118,21510,27880,29640,31900,41040,49240,44520,56040,63950,1,1,1,1,1,1
0,16,2,15X,S,20,672,478,267,25690,32150,36520,35650,43800,52440,49210,61690,73150,1,1,1,1,1,1
0,16,2,15X,S,21,1389,1148,564,29920,38010,40930,42950,52860,55950,56400,67730,73940,1,1,1,1,1,1
0,16,2,15X,S,22,727,627,356,21300,27560,32260,31940,40830,44980,45400,58240,64390,1,1,1,1,1,1
0,16,2,15X,S,23,66,64,53,20440,26440,31670,25300,39280,44880,34860,47740,66910,1,1,1,1,1,1
0,16,2,15X,S,24,1580,1350,853,33990,44210,52910,52570,66170,76100,80630,95260,105200,1,1,1,1,1,1
0,16,2,15X,S,25,98,145,140,23750,36660,36940,34860,49080,57620,51650,67330,85110,1,1,1,1,1,1
0,16,2,15X,S,26,523,503,336,23670,28970,37240,36110,46880,51750,53020,69730,80810,1,1,1,1,1,1
0,16,2,15X,S,27,246,184,113,23290,33900,39840,33900,44520,52050,46530,60200,67730,1,1,1,1,1,1
0,16,2,15X,S,28,219,271,158,21030,25240,26340,32050,37060,42300,45550,51410,59640,1,1,1,1,1,1
0,16,2,15X,S,29,810,629,381,23910,29520,34700,34560,41790,47600,50710,59950,66970,1,1,1,1,1,1
0,16,2,15X,S,30,80,53,50,19340,25800,27630,29780,36810,41140,42090,45200,60460,1,1,1,1,1,1
0,16,2,15X,S,31,150,123,70,22710,25910,29590,33670,41770,40820,47090,59390,56550,1,1,1,1,1,1
0,16,2,15X,S,32,330,292,182,22970,27180,29930,32990,39610,43620,48260,57900,66250,1,1,1,1,1,1
0,16,2,15X,S,33,,69,,,35290,,,45240,,,61870,,5,1,5,5,1,5
0,16,2,15X,S,34,518,503,282,24260,32620,39630,37530,49860,56370,55600,69210,82080,1,1,1,1,1,1
0,16,2,15X,S,35,245,212,130,22450,28830,36720,34110,44200,47430,48940,59170,62980,1,1,1,1,1,1
0,16,2,15X,S,36,1161,1219,787,21760,29680,36860,32430,46150,52180,47020,64320,80600,1,1,1,1,1,1
0,16,2,15X,S,37,2862,2349,1348,25370,33370,36090,37700,45230,48450,52940,62770,67810,1,1,1,1,1,1
0,16,2,15X,S,38,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,15X,S,39,792,760,449,22020,27210,31430,31780,39660,46180,44000,54600,61920,1,1,1,1,1,1
0,16,2,15X,S,40,772,614,354,22700,28740,33600,31460,40300,44930,43840,54690,61650,1,1,1,1,1,1
0,16,2,15X,S,41,226,227,147,21430,27850,29320,30790,40050,46060,43410,55180,62820,1,1,1,1,1,1
0,16,2,15X,S,42,746,820,521,23530,29080,32450,34600,43590,50050,47540,60630,69030,1,1,1,1,1,1
0,16,2,15X,S,44,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,15X,S,45,1407,1228,719,23910,30220,33980,33690,42650,46610,47670,60460,66130,1,1,1,1,1,1
0,16,2,15X,S,46,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,15X,S,47,1169,924,538,22780,29780,33300,33080,40780,47680,45710,57340,64510,1,1,1,1,1,1
0,16,2,15X,S,48,7186,5774,3336,24550,32850,38450,36200,46340,53130,52620,65840,73880,1,1,1,1,1,1
0,16,2,15X,S,49,169,130,69,20190,31830,31600,29870,46060,46060,41140,63530,64940,1,1,1,1,1,1
0,16,2,15X,S,50,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,15X,S,51,4426,3736,2106,36870,46380,50040,60020,72440,77680,88780,104700,110700,1,1,1,1,1,1
0,16,2,15X,S,53,1479,1115,602,26250,36670,39140,38450,50140,55010,52890,66380,75680,1,1,1,1,1,1
0,16,2,15X,S,54,110,117,92,21310,25270,29780,33830,39100,46940,47600,68230,75780,1,1,1,1,1,1
0,16,2,15X,S,55,358,295,170,22340,28150,34950,32440,39600,47030,44470,52950,68040,1,1,1,1,1,1
0,16,2,15X,S,56,59,,,24620,,,36010,,,52930,,,1,5,5,1,5,5
0,16,2,16X,N,00,49900,41440,25880,24560,32070,36860,36290,46670,52600,52170,64510,72740,1,1,1,1,1,1
0,16,2,16X,S,01,1453,1340,735,29190,37830,41390,47510,60100,63360,68120,81160,85130,1,1,1,1,1,1
0,16,2,16X,S,02,419,276,146,27490,37060,43180,41140,53450,64940,60800,73430,86430,1,1,1,1,1,1
0,16,2,16X,S,04,988,1095,605,22460,30600,39420,34730,46210,55820,50820,62580,71890,1,1,1,1,1,1
0,16,2,16X,S,05,339,364,259,20400,24810,29010,28300,36120,41660,39680,49200,57720,1,1,1,1,1,1
0,16,2,16X,S,06,2732,2523,1586,22910,32500,40420,34050,48710,59230,50680,66830,81900,1,1,1,1,1,1
0,16,2,16X,S,08,1683,1151,690,25460,32530,39250,36390,46640,53790,48330,64450,77160,1,1,1,1,1,1
0,16,2,16X,S,09,220,216,123,23660,34200,45420,37480,51210,61520,55620,69370,85110,1,1,1,1,1,1
0,16,2,16X,S,10,94,97,65,24050,29530,34000,38020,45030,53450,53450,58860,72630,1,1,1,1,1,1
0,16,2,16X,S,11,122,184,153,41850,49470,59040,55350,68410,75780,70950,89420,103000,1,1,1,1,1,1
0,16,2,16X,S,12,2529,2308,1522,22050,28730,34040,31650,40790,47520,43770,57060,66140,1,1,1,1,1,1
0,16,2,16X,S,13,3084,2376,1442,25870,32610,36220,37110,45690,49350,51540,62350,66290,1,1,1,1,1,1
0,16,2,16X,S,15,300,222,143,25890,32800,36440,43120,49500,50780,61700,68870,75340,1,1,1,1,1,1
0,16,2,16X,S,16,242,203,133,20400,24790,30420,28950,36810,47240,40070,53780,62580,1,1,1,1,1,1
0,16,2,16X,S,17,1132,1078,708,21410,29750,36680,30960,43010,51540,45690,59330,72500,1,1,1,1,1,1
0,16,2,16X,S,18,782,589,377,23910,29200,31500,33440,40220,45530,44690,54950,63010,1,1,1,1,1,1
0,16,2,16X,S,19,394,331,225,23680,30980,34360,34170,41230,46280,44600,52220,59450,1,1,1,1,1,1
0,16,2,16X,S,20,943,590,332,24860,32160,34120,35110,44440,47710,47090,57700,66280,1,1,1,1,1,1
0,16,2,16X,S,21,1551,1175,692,30300,37190,38240,44170,51590,52550,61450,67330,67260,1,1,1,1,1,1
0,16,2,16X,S,22,806,658,413,24900,31000,35370,36400,47560,52880,52670,65460,72520,1,1,1,1,1,1
0,16,2,16X,S,23,216,199,125,22440,27180,32820,29430,35910,44770,36440,47940,58450,1,1,1,1,1,1
0,16,2,16X,S,24,1242,1043,678,30590,40320,47390,46200,59340,68440,63670,79410,90070,1,1,1,1,1,1
0,16,2,16X,S,25,88,142,203,23020,31760,40630,35720,50370,57150,53450,67570,81710,1,1,1,1,1,1
0,16,2,16X,S,26,982,871,549,22150,29320,34350,32870,44040,49490,47980,62650,73440,1,1,1,1,1,1
0,16,2,16X,S,27,379,387,233,23390,29360,36120,32990,40640,50370,45460,55650,66650,1,1,1,1,1,1
0,16,2,16X,S,28,230,287,168,24890,28630,32760,37010,40560,47600,55870,57140,65760,1,1,1,1,1,1
0,16,2,16X,S,29,986,821,513,22740,26900,31020,31180,38920,43270,43700,52710,59460,1,1,1,1,1,1
0,16,2,16X,S,30,182,194,116,19590,26340,32020,26780,34590,40610,35970,49520,57060,1,1,1,1,1,1
0,16,2,16X,S,31,330,233,136,23570,28790,29780,31460,39360,42090,41480,52110,56850,1,1,1,1,1,1
0,16,2,16X,S,32,424,375,226,23750,32120,33650,32350,46490,51420,48680,65550,69710,1,1,1,1,1,1
0,16,2,16X,S,33,112,124,87,23020,33520,37030,30530,44000,51650,36580,59980,63530,1,1,1,1,1,1
0,16,2,16X,S,34,459,436,302,23280,34570,38000,35110,50160,58250,55160,64230,77620,1,1,1,1,1,1
0,16,2,16X,S,35,344,300,185,23510,31460,35400,35930,45480,51570,50740,59320,69800,1,1,1,1,1,1
0,16,2,16X,S,36,1365,1287,828,21690,30320,38050,32560,45530,55000,47750,62860,78560,1,1,1,1,1,1
0,16,2,16X,S,37,2189,1698,1054,25650,31910,34750,37390,45840,47620,53020,61930,65470,1,1,1,1,1,1
0,16,2,16X,S,38,169,140,99,24680,34000,41300,37840,51120,58560,62280,72500,97320,1,1,1,1,1,1
0,16,2,16X,S,39,1191,945,657,21700,27970,33760,30980,39940,47340,43440,54130,63610,1,1,1,1,1,1
0,16,2,16X,S,40,917,745,434,22940,29640,34380,32340,40340,47550,44580,54650,62690,1,1,1,1,1,1
0,16,2,16X,S,41,502,431,285,22700,28240,33730,32800,40890,48040,44580,56060,68320,1,1,1,1,1,1
0,16,2,16X,S,42,1200,1183,810,22490,30540,36840,32720,45160,51990,47680,59020,69440,1,1,1,1,1,1
0,16,2,16X,S,44,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,16X,S,45,920,757,488,25440,30090,33400,35670,42170,46470,48060,56630,58540,1,1,1,1,1,1
0,16,2,16X,S,46,144,117,74,20570,24650,31460,27210,33440,44000,36840,44600,58090,1,1,1,1,1,1
0,16,2,16X,S,47,1526,1075,608,24340,31410,33450,35390,45760,48690,49260,61990,65060,1,1,1,1,1,1
0,16,2,16X,S,48,8557,6344,3795,26660,35690,39650,40170,50570,56240,57520,69330,77530,1,1,1,1,1,1
0,16,2,16X,S,49,316,245,151,23660,31380,36880,33310,46700,53450,47890,61480,74460,1,1,1,1,1,1
0,16,2,16X,S,50,64,,,23400,,,31220,,,45030,,,1,5,5,1,5,5
0,16,2,16X,S,51,2058,1817,1176,29190,38840,42200,44710,56270,62160,64890,81560,87970,1,1,1,1,1,1
0,16,2,16X,S,53,1816,1399,886,26510,36200,40960,40150,53440,59480,57320,69590,77140,1,1,1,1,1,1
0,16,2,16X,S,54,241,243,158,22100,27050,34240,29700,40050,47170,42010,56250,70570,1,1,1,1,1,1
0,16,2,16X,S,55,684,597,341,22050,27550,33340,31370,40600,47500,43070,54150,59210,1,1,1,1,1,1
0,16,2,16X,S,56,198,142,103,28420,36010,43050,41310,52170,54810,55870,80040,77970,1,1,1,1,1,1
0,16,2,17X,N,00,12910,11870,8383,22510,30690,36640,32630,43760,51190,45550,59860,71020,1,1,1,1,1,1
0,16,2,17X,S,01,249,212,155,20650,29220,36490,28820,41650,47430,41370,54620,67630,1,1,1,1,1,1
0,16,2,17X,S,02,137,91,65,22620,38560,42250,37980,52170,61590,55010,74630,94720,1,1,1,1,1,1
0,16,2,17X,S,04,210,234,166,21090,28110,35150,30580,39610,52240,38950,56010,70720,1,1,1,1,1,1
0,16,2,17X,S,05,103,96,70,22920,31790,32300,29470,39780,44830,37760,51970,63760,1,1,1,1,1,1
0,16,2,17X,S,06,738,730,536,22000,30950,39600,31820,47480,57280,47150,67140,86310,1,1,1,1,1,1
0,16,2,17X,S,08,375,327,229,24380,33820,40610,35030,45700,51740,45610,58890,70730,1,1,1,1,1,1
0,16,2,17X,S,09,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,17X,S,10,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,17X,S,11,97,135,82,39550,56370,52240,49690,69700,80690,62400,89020,101500,1,1,1,1,1,1
0,16,2,17X,S,12,696,678,519,20350,27460,33350,28970,39710,46320,39800,51940,66950,1,1,1,1,1,1
0,16,2,17X,S,13,825,765,551,23230,30400,34260,32530,41620,44390,42890,54670,59290,1,1,1,1,1,1
0,16,2,17X,S,15,131,106,59,20720,32930,38160,31740,47530,55120,44110,64390,78050,1,1,1,1,1,1
0,16,2,17X,S,16,56,,,23020,,,31120,,,44000,,,1,5,5,1,5,5
0,16,2,17X,S,17,314,339,218,22720,29290,36110,31380,43340,53280,44880,58890,74030,1,1,1,1,1,1
0,16,2,17X,S,18,199,195,113,20800,29460,35720,30470,44280,47090,40660,58680,67080,1,1,1,1,1,1
0,16,2,17X,S,19,115,94,50,21720,27370,38900,31180,38380,46940,43330,53450,55530,1,1,1,1,1,1
0,16,2,17X,S,20,177,145,99,21140,32600,33780,29900,43860,47890,41280,55260,62440,1,1,1,1,1,1
0,16,2,17X,S,21,255,206,147,22280,31600,33060,31550,42590,45130,43450,53210,58900,1,1,1,1,1,1
0,16,2,17X,S,22,193,180,133,21220,27050,32300,32130,41880,45890,45030,59750,62580,1,1,1,1,1,1
0,16,2,17X,S,23,65,51,,19570,27170,,26310,33570,,36040,43290,,1,1,5,1,1,5
0,16,2,17X,S,24,323,283,208,26000,36770,43120,40740,52710,62940,56320,68710,86630,1,1,1,1,1,1
0,16,2,17X,S,25,,76,71,,31790,37480,,51120,57260,,73810,90810,5,1,1,5,1,1
0,16,2,17X,S,26,242,180,135,21180,30120,35860,30130,42430,47640,41100,58750,62390,1,1,1,1,1,1
0,16,2,17X,S,27,105,97,68,23500,30300,38980,33350,42280,51870,43880,54320,67240,1,1,1,1,1,1
0,16,2,17X,S,28,72,73,,21070,29470,,27110,41330,,41140,49690,,1,1,5,1,1,5
0,16,2,17X,S,29,411,339,210,23680,29610,36070,34060,43010,52170,49490,59490,66060,1,1,1,1,1,1
0,16,2,17X,S,30,62,,,19540,,,28950,,,38380,,,1,5,5,1,5,5
0,16,2,17X,S,31,84,65,,22020,29150,,28350,38610,,36150,51490,,1,1,5,1,1,5
0,16,2,17X,S,32,148,142,106,23710,33280,37070,34860,47090,52620,50120,68040,70860,1,1,1,1,1,1
0,16,2,17X,S,33,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,17X,S,34,128,120,90,20570,30620,30790,30620,44690,55950,46060,57620,81430,1,1,1,1,1,1
0,16,2,17X,S,35,98,97,67,19150,29280,40760,29450,42090,54010,44690,61470,66250,1,1,1,1,1,1
0,16,2,17X,S,36,435,405,288,20970,29170,39220,30910,43670,54570,45350,62460,78260,1,1,1,1,1,1
0,16,2,17X,S,37,587,554,401,22930,30880,36280,32520,43330,47260,45030,57560,62870,1,1,1,1,1,1
0,16,2,17X,S,38,,58,,,28530,,,46060,,,71180,,5,1,5,5,1,5
0,16,2,17X,S,39,386,329,230,18570,26110,32510,28790,36660,46200,40560,49690,63740,1,1,1,1,1,1
0,16,2,17X,S,40,192,190,122,21360,25980,37710,30300,39060,48870,39940,52780,64390,1,1,1,1,1,1
0,16,2,17X,S,41,116,114,83,22740,30120,40660,30450,42090,51870,40180,60460,70150,1,1,1,1,1,1
0,16,2,17X,S,42,324,340,250,22340,28220,31820,32240,42820,48790,43440,57800,66350,1,1,1,1,1,1
0,16,2,17X,S,44,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,17X,S,45,225,200,141,22100,27490,34470,30140,37580,45030,40600,49370,60130,1,1,1,1,1,1
0,16,2,17X,S,46,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,17X,S,47,365,302,172,23210,29260,32580,31900,39700,46680,43000,52200,60710,1,1,1,1,1,1
0,16,2,17X,S,48,1894,1751,1266,24380,33670,40290,35570,46450,54330,50780,65190,75440,1,1,1,1,1,1
0,16,2,17X,S,49,88,76,,24490,32300,,36010,49920,,52620,62350,,1,1,5,1,1,5
0,16,2,17X,S,50,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,17X,S,51,547,480,373,24750,36450,43300,37420,51240,61930,57490,75210,86710,1,1,1,1,1,1
0,16,2,17X,S,53,603,481,341,25690,36610,45520,36690,51750,60460,51070,66290,79750,1,1,1,1,1,1
0,16,2,17X,S,54,,73,54,,28810,29220,,37180,45370,,56730,62890,5,1,1,5,1,1
0,16,2,17X,S,55,195,172,102,21300,26440,32090,29290,36580,43660,38510,45870,62890,1,1,1,1,1,1
0,16,2,17X,S,56,,,,,,,,,,,,,5,5,5,5,5,5
0,16,2,18X,N,00,40270,32630,18980,22110,28980,33580,31970,41740,48450,44480,57290,68360,1,1,1,1,1,1
0,16,2,18X,S,01,869,726,420,21070,27590,31370,30120,39060,45550,40770,52380,61780,1,1,1,1,1,1
0,16,2,18X,S,02,381,219,117,28660,37880,44210,40890,51940,63030,54660,69230,81200,1,1,1,1,1,1
0,16,2,18X,S,04,744,677,397,20970,30540,34890,31740,44260,50590,44420,59690,73730,1,1,1,1,1,1
0,16,2,18X,S,05,332,302,177,19520,22760,25760,27520,32130,40000,37000,44100,55210,1,1,1,1,1,1
0,16,2,18X,S,06,1945,1773,1001,21520,29820,37440,31330,46420,56500,47200,65980,83950,1,1,1,1,1,1
0,16,2,18X,S,08,1193,838,456,23870,30420,35650,33700,43810,50780,45140,57200,69670,1,1,1,1,1,1
0,16,2,18X,S,09,178,178,103,22710,32900,36290,32660,45030,55430,49550,62640,77010,1,1,1,1,1,1
0,16,2,18X,S,10,87,61,,25730,26610,,32630,39580,,42890,50090,,1,1,5,1,1,5
0,16,2,18X,S,11,272,346,242,44520,55550,61470,60900,73340,82350,84120,95350,108100,1,1,1,1,1,1
0,16,2,18X,S,12,2346,2049,1265,20280,26570,31400,28370,37800,43550,40220,51440,60440,1,1,1,1,1,1
0,16,2,18X,S,13,2511,2050,1216,22350,27860,31140,31880,39180,43850,42310,51210,58830,1,1,1,1,1,1
0,16,2,18X,S,15,198,146,68,21090,29280,40180,31000,44640,58190,46060,65850,74600,1,1,1,1,1,1
0,16,2,18X,S,16,150,125,77,18980,23230,26720,27370,34860,39580,35920,43430,58680,1,1,1,1,1,1
0,16,2,18X,S,17,917,875,502,20480,26560,34400,29810,40720,52780,42820,57560,73720,1,1,1,1,1,1
0,16,2,18X,S,18,645,506,266,21630,26910,28270,30890,38770,41570,40040,51240,56140,1,1,1,1,1,1
0,16,2,18X,S,19,299,251,136,21040,26570,31850,29430,40890,45370,40070,54000,57230,1,1,1,1,1,1
0,16,2,18X,S,20,912,542,277,23110,29140,34760,32900,40790,47230,43630,53010,59430,1,1,1,1,1,1
0,16,2,18X,S,21,849,669,389,23030,29660,33170,31680,40450,45820,42580,52690,59330,1,1,1,1,1,1
0,16,2,18X,S,22,812,563,334,20570,27560,31990,29590,40230,45480,41140,54540,62720,1,1,1,1,1,1
0,16,2,18X,S,23,130,105,55,21030,22790,27690,27500,32510,42570,35940,41970,56560,1,1,1,1,1,1
0,16,2,18X,S,24,752,646,424,26110,36850,43240,38710,53470,61400,52190,71880,84620,1,1,1,1,1,1
0,16,2,18X,S,25,131,149,140,21820,34810,38740,31460,48270,57620,46700,69670,79930,1,1,1,1,1,1
0,16,2,18X,S,26,703,587,366,21320,25920,31020,29130,39870,45430,41480,55090,66440,1,1,1,1,1,1
0,16,2,18X,S,27,302,298,137,21770,27880,31600,31600,38580,45790,40000,54420,59850,1,1,1,1,1,1
